116 6670
75 79 20
75 80 28,844410203711913
75 81 25,298221281347036
75 84 28,844410203711913
75 86 41,23105625617661
75 88 32,55764119219941
75 89 32,55764119219941
75 93 40
75 94 35,77708763999664
75 96 40,792156108742276
75 97 43,08131845707603
75 98 46,647615158762406
75 99 58,412327466040935
75 101 62,48199740725323
75 104 50,59644256269407
75 106 65,96969000988257
75 107 64,4980619863884
75 108 48,662100242385755
75 109 40,44749683231337
75 111 48,662100242385755
75 114 50,59644256269407
75 115 53,665631459994955
75 118 62,48199740725323
75 125 130,23056476879765
75 128 152,0526224699857
75 130 154,3502510525979
75 131 161,24515496597098
75 132 168,23792675850473
75 134 177,53872816937718
75 135 174,63103962354458
75 136 172,04650534085255
75 137 169,799882214329
75 138 167,90473489452285
75 149 157,83535725559088
75 150 142,772546380598
75 151 119,33147112141039
75 169 66,57326790837296
75 172 78,79086241436883
75 174 80,39900496896712
75 179 132,24220203853233
75 181 116,06894502837527
75 186 129,1200991325518
75 187 121,45781160551181
75 192 161,3071604114337
75 193 151,4199458459816
75 194 167,90473489452285
75 195 175,72706109191037
75 197 166,37307474468338
75 200 172,41809649801846
75 205 204,15680248279753
75 206 212,60291625469299
75 207 220,32702966272657
75 209 228,87551201471948
75 221 222,92599668948438
75 222 230,82460874005614
75 223 246,64144015148793
75 234 268,02984908401527
75 235 276,02898398537786
75 242 284,787640181241
75 248 257,30915257720625
75 249 247,93547547698776
75 250 254,55844122715712
75 252 229,71286424577968
75 253 221,7746604100658
75 254 222,92599668948438
75 255 230,82460874005614
75 257 224,35685859808254
75 267 177,53872816937718
75 268 179,6886195617296
75 269 182,1647605877712
75 270 184,95404834715026
75 276 244,39312592624205
75 278 253,29824318380102
75 279 262,08395601409865
75 280 282,41812972966164
76 78 17,88854381999832
76 79 14,422205101855956
76 80 22,627416997969522
76 81 17,88854381999832
76 84 22,627416997969522
76 86 35,38361202590826
76 88 24,73863375370596
76 89 24,73863375370596
76 93 35,77708763999664
76 94 32,984845004941285
76 96 40
76 97 40,792156108742276
76 98 43,08131845707603
76 99 53,85164807134504
76 101 56,568542494923804
76 104 43,08131845707603
76 106 58,240879114244144
76 107 56,568542494923804
76 108 40,792156108742276
76 109 32,55764119219941
76 111 40,792156108742276
76 114 43,08131845707603
76 115 46,647615158762406
76 118 56,568542494923804
76 125 124,45079348883236
76 128 145,60219778561037
76 130 147,56693396557372
76 131 154,3502510525979
76 132 161,24515496597098
76 134 170,1763790894612
76 135 167,14065932620943
76 136 164,43843832875572
76 137 162,0863967148385
76 138 160,099968769516
76 149 149,9333185119305
76 150 134,937022347464
76 151 111,57060544785082
76 169 60
76 172 71,55417527999327
76 174 72,44308110509934
76 179 124,25779653607253
76 181 108,07404868885037
76 186 121,45781160551181
76 187 113,84199576606166
76 192 153,68799562750502
76 193 143,61058456812992
76 194 160,099968769516
76 195 167,90473489452285
76 197 158,4929020492716
76 200 164,43843832875572
76 205 196,16319736382766
76 206 204,6264889988586
76 207 212,33935103979195
76 209 220,90722034374522
76 221 215,0348808914498
76 222 222,92599668948438
76 223 238,72997298202839
76 234 260,0307674103201
76 235 268,02984908401527
76 242 276,9259828907356
76 248 249,47945807220282
76 249 240,06665740997852
76 250 246,64144015148793
76 252 221,7746604100658
76 253 213,84106247397855
76 254 215,0348808914498
76 255 222,92599668948438
76 257 216,51789764358972
76 267 169,799882214329
76 268 172,04650534085255
76 269 174,63103962354458
76 270 177,53872816937718
76 276 236,9472515139182
76 278 245,60130292814003
76 279 254,40125785852553
76 280 274,7216773390844
78 79 16,492422502470642
78 80 24
78 81 25,298221281347036
78 84 40
78 86 52,80151512977634
78 88 38,8329756778952
78 89 33,52610922848042
78 93 28,844410203711913
78 94 22,627416997969522
78 96 25,298221281347036
78 97 28,844410203711913
78 98 33,94112549695428
78 99 46,861498055439924
78 101 53,665631459994955
78 104 48
78 106 64
78 107 64,4980619863884
78 108 48,662100242385755
78 109 41,23105625617661
78 111 53,665631459994955
78 114 57,688820407423826
78 115 62,48199740725323
78 118 73,7563556583431
78 125 141,53444810363305
78 128 161,83942659315127
78 130 163,21764610482532
78 131 169,75276139138356
78 132 176,40861656959956
78 134 184,26068490049633
78 135 180,75397644312005
78 136 177,53872816937718
78 137 174,63103962354458
78 138 172,04650534085255
78 149 161,04657711357916
78 150 146,75149062275312
78 151 124,06449935416659
78 169 59,464274989274024
78 172 73,7563556583431
78 174 80,39900496896712
78 179 134,16407864998737
78 181 117,71151175649729
78 186 125,60254774486066
78 187 117,71151175649729
78 192 157,2895419282541
78 193 148,86235252742716
78 194 165,21501142450705
78 195 173,1588865753069
78 197 164,43843832875572
78 200 172,04650534085255
78 205 205,40691322348428
78 206 214,40149253211834
78 207 221,7746604100658
78 209 230,82460874005614
78 221 220,90722034374522
78 222 228,87551201471948
78 223 244,8182999695897
78 234 268,26852219371546
78 235 276,2607463973121
78 242 288,13885541523206
78 248 261,01340961720723
78 249 251,26878039263056
78 250 257,30915257720625
78 252 232,20680437919987
78 253 224,35685859808254
78 254 226,06193841511666
78 255 233,85465571589546
78 257 228,0350850198276
78 267 182,1647605877712
78 268 184,95404834715026
78 269 188,04254837669055
78 270 191,41577782408638
78 276 250,59928172283335
78 278 258,054257860629
78 279 266,92320993124594
78 280 287,1375976774898
79 80 8,94427190999916
79 81 8,94427190999916
79 84 29,120439557122072
79 86 41,23105625617661
79 88 24,08318915758459
79 89 17,08800749063506
79 93 21,540659228538015
79 94 20
79 96 29,120439557122072
79 97 28
79 98 29,120439557122072
79 99 39,44616584663204
79 101 42,5205832509386
79 104 32,2490309931942
79 106 48,16637831516918
79 107 48,16637831516918
79 108 32,2490309931942
79 109 24,73863375370596
79 111 37,73592452822641
79 114 42,5205832509386
79 115 48,16637831516918
79 118 61,05735008989499
79 125 128,06248474865697
79 128 147,18695594379278
79 130 148,05404418657398
79 131 154,40207252495026
79 132 160,89748288895012
79 134 168,23792675850473
79 135 164,58432489152787
79 136 161,24515496597098
79 137 158,24032355881985
79 138 155,58920271021378
79 149 144,55448799674122
79 150 130,29197979921864
79 151 107,70329614269008
79 169 46,647615158762406
79 172 59,464274989274024
79 174 64,1248781675256
79 179 117,71151175649729
79 181 101,27191120937731
79 186 110,63453348751464
79 187 102,83968105745953
79 192 142,61837188805654
79 193 133,5065541462291
79 194 149,9333185119305
79 195 157,83535725559088
79 197 148,86235252742716
79 200 156
79 205 189,06083676954358
79 206 197,9898987322333
79 207 205,40691322348428
79 209 214,40149253211834
79 221 205,40691322348428
79 222 213,3541656495134
79 223 229,2596780945136
79 234 252,1269521491108
79 235 260,1230478062257
79 242 271,64682954159434
79 248 244,5240274492468
79 249 234,77648945326703
79 250 240,8318915758459
79 252 215,7405849625888
79 253 207,88458336298052
79 254 209,57099035887578
79 255 217,3660507070964
79 257 211,54668515483763
79 267 165,74679484080528
79 268 168,61791126686393
79 269 171,81385275931623
79 270 175,31685600648902
79 276 234,4013651837378
79 278 241,6278129686233
79 279 250,50349298961882
79 280 270,7027890510181
80 81 8
80 84 32
80 86 42,7551166528639
80 88 23,40939982143925
80 89 12,806248474865697
80 93 16
80 94 17,88854381999832
80 96 28,844410203711913
80 97 25,298221281347036
80 98 24
80 99 32,31098884280702
80 101 33,94112549695428
80 104 24
80 106 40
80 107 40,792156108742276
80 108 25,298221281347036
80 109 18,867962264113206
80 111 33,94112549695428
80 114 40
80 115 46,647615158762406
80 118 60,92618484691127
80 125 126,49110640673517
80 128 144,27751037497146
80 130 144,49913494550754
80 131 150,57224179774968
80 132 156,81836627130127
80 134 163,2666530556684
80 135 159,29846201391902
80 136 155,64061166674975
80 137 152,31546211727817
80 138 149,34523762075577
80 149 137,92751719653333
80 150 124,06449935416659
80 151 101,9803902718557
80 169 37,73592452822641
80 172 50,59644256269407
80 174 56,568542494923804
80 179 110,63453348751464
80 181 94,14881836751856
80 186 101,9803902718557
80 187 94,14881836751856
80 192 133,88054376943649
80 193 125,02799686470227
80 194 141,4213562373095
80 195 149,34523762075577
80 197 140,51334456200237
80 200 148,05404418657398
80 205 181,59295140505867
80 206 190,70395905696347
80 207 197,9898987322333
80 209 207,15211801958483
80 221 197,01776569639603
80 222 204,9780476051033
80 223 220,90722034374522
80 234 244,29490375363952
80 235 252,28555249954366
80 242 264,8773300982929
80 248 237,92435772740882
80 249 228,0350850198276
80 250 233,85465571589546
80 252 208,6911593719293
80 253 200,8780724718355
80 254 202,78066969018522
80 255 210,52315787105226
80 257 204,9780476051033
80 267 159,69971822141704
80 268 162,87418457201866
80 269 166,37307474468338
80 270 170,1763790894612
80 276 228,98034850178738
80 278 235,49097647256042
80 279 244,39312592624205
80 280 264,51464987784703
81 84 24
81 86 34,92849839314596
81 88 16,1245154965971
81 89 8,246211251235321
81 93 24
81 94 25,298221281347036
81 96 35,77708763999664
81 97 32,984845004941285
81 98 32
81 99 39,84971769034255
81 101 40
81 104 25,298221281347036
81 106 40,792156108742276
81 107 40
81 108 24
81 109 16,1245154965971
81 111 28,844410203711913
81 114 33,94112549695428
81 115 40
81 118 53,665631459994955
81 125 120
81 128 138,62178760930766
81 130 139,31259813814398
81 131 145,60219778561037
81 132 152,0526224699857
81 134 159,29846201391902
81 135 155,64061166674975
81 136 152,31546211727817
81 137 149,34523762075577
81 138 146,75149062275312
81 149 135,82341477079717
81 150 121,45781160551181
81 151 98,79271228182775
81 169 42,5205832509386
81 172 53,665631459994955
81 174 56
81 179 109,17875251164945
81 181 92,77930803794561
81 186 103,84603988597736
81 187 96,16652224137046
81 192 136,01470508735443
81 193 126,30122723077555
81 194 142,772546380598
81 195 150,62536307010186
81 197 141,4213562373095
81 200 148,05404418657398
81 205 180,7097119692243
81 206 189,52572384771415
81 207 197,01776569639603
81 209 205,91260281974002
81 221 197,9898987322333
81 222 205,91260281974002
81 223 221,7746604100658
81 234 244,0327846827143
81 235 252,03174403237384
81 242 262,9372548727167
81 248 235,762592452662
81 249 226,06193841511666
81 250 232,20680437919987
81 252 207,15211801958483
81 253 199,2786993132984
81 254 200,8780724718355
81 255 208,6911593719293
81 257 202,78066969018522
81 267 156,86937240902063
81 268 159,69971822141704
81 269 162,87418457201866
81 270 166,37307474468338
81 276 225,45953073667124
81 278 232,75738441561847
81 279 241,6278129686233
81 280 261,83964558485025
84 86 12,806248474865697
84 88 12,806248474865697
84 89 23,40939982143925
84 93 48
84 94 48,662100242385755
84 96 58,240879114244144
84 97 56,568542494923804
84 98 56
84 99 63,150613615387776
84 101 60,92618484691127
84 104 40
84 106 51,22499389946279
84 107 46,647615158762406
84 108 33,94112549695428
84 109 27,202941017470888
84 111 25,298221281347036
84 114 24
84 115 25,298221281347036
84 118 33,94112549695428
84 125 101,82337649086284
84 128 123,2233744059949
84 130 125,53883861180172
84 131 132,48396129343357
84 132 139,54210834009928
84 134 149,34523762075577
84 135 146,75149062275312
84 136 144,55448799674122
84 137 142,772546380598
84 138 141,4213562373095
84 149 132,24220203853233
84 150 116,61903789690601
84 151 92,77930803794561
84 169 61,05735008989499
84 172 67,88225099390856
84 174 60,92618484691127
84 179 108,29589096544707
84 181 92,77930803794561
84 186 112,71202242884297
84 187 105,67875850898325
84 192 144,89996549343965
84 193 132,9661611087573
84 194 149,34523762075577
84 195 156,86937240902063
84 197 146,75149062275312
84 200 150,62536307010186
84 205 180,17769007288334
84 206 188
84 207 196,04081207748553
84 209 204,0392119177096
84 221 202,78066969018522
84 222 210,52315787105226
84 223 226,06193841511666
84 234 244,8182999695897
84 235 252,79240494919938
84 242 258,5188581129044
84 248 230,82460874005614
84 249 221,7746604100658
84 250 228,87551201471948
84 252 204,35263639111682
84 253 196,36700333813724
84 254 197,01776569639603
84 255 204,9780476051033
84 257 197,9898987322333
84 267 150,62536307010186
84 268 152,31546211727817
84 269 154,40207252495026
84 270 156,86937240902063
84 276 216,33307652783935
84 278 226,06193841511666
84 279 234,77648945326703
84 280 255,15485494107298
86 88 20
86 89 32
86 93 58,54912467321779
86 94 60,166435825965294
86 96 70,22819946431775
86 97 67,91170738539859
86 98 66,48308055437865
86 99 72,11102550927978
86 101 67,91170738539859
86 104 44,94441010848846
86 106 52,80151512977634
86 107 46,69047011971501
86 108 37,57658845611187
86 109 32,984845004941285
86 111 24,08318915758459
86 114 18,867962264113206
86 115 16,1245154965971
86 118 21,2602916254693
86 125 89,10667763978185
86 128 110,9414259868693
86 130 113,64858116140297
86 131 120,74767078498864
86 132 127,9531164137865
86 134 138,52075656738234
86 135 136,3084736911099
86 136 134,5362404707371
86 137 133,2216198670471
86 138 132,3782459469833
86 149 124,01612798341996
86 150 108,01851693112621
86 151 84,02380615040002
86 169 66,48308055437865
86 172 70,45565981523414
86 174 58,82176467941097
86 179 101,6070863670443
86 181 86,83317338436964
86 186 110,9414259868693
86 187 104,4030650891055
86 192 142,68847185389575
86 193 129,6919426949878
86 194 145,83552379307312
86 195 153,11433636338563
86 197 142,61837188805654
86 200 145,06550244630873
86 205 172,9392957080605
86 206 180,27756377319946
86 207 188,52055590836773
86 209 196,09181522949905
86 221 197,9595918363139
86 222 205,5723716845238
86 223 220,8800579500105
86 234 237,89913829183996
86 235 245,8373446000424
86 242 249,35917869611296
86 248 221,53103620034824
86 249 212,76277869965884
86 250 220,22715545545242
86 252 196,01020381602586
86 253 188,01063799689632
86 254 188,26576959181932
86 255 196,25493624365222
86 257 188,85973631242842
86 267 141,1523999087511
86 268 142,3938200906205
86 269 144,06942770761603
86 270 146,1642911247477
86 276 205,5723716845238
86 278 216,1203368496357
86 279 224,75764725588314
86 280 245,15301344262525
88 89 12
88 93 38,8329756778952
88 94 41,23105625617661
88 96 51,884487084291386
88 97 48,703182647543684
88 98 46,69047011971501
88 99 52,15361924162119
88 101 48,703182647543684
88 104 27,202941017470888
88 106 38,8329756778952
88 107 34,92849839314596
88 108 21,2602916254693
88 109 14,422205101855956
88 111 16,1245154965971
88 114 18,867962264113206
88 115 24,08318915758459
88 118 37,57658845611187
88 125 104,01922899156675
88 128 123,23960402403117
88 130 124,4025723206719
88 131 130,91982279242512
88 132 137,59360450253493
88 134 145,83552379307312
88 135 142,61837188805654
88 136 139,7855500400524
88 137 137,3608386695422
88 138 135,36617007214173
88 149 125,29964086141668
88 150 110,21796586763884
88 151 86,83317338436964
88 169 48,373546489791295
88 172 55,17245689653489
88 174 50
88 179 100,0199980003999
88 181 84,02380615040002
88 186 101,13357503816425
88 187 93,91485505499116
88 192 133,41664064126334
88 193 122,06555615733703
88 194 138,52075656738234
88 195 146,1642911247477
88 197 136,3084736911099
88 200 141,1523999087511
88 205 172,01162751395617
88 206 180,27756377319946
88 207 188,09572031282372
88 209 196,4993638666548
88 221 192,634368688456
88 222 200,44949488586894
88 223 216,1203368496357
88 234 236,21176939348302
88 235 244,20483205702544
88 242 252,23005372080465
88 248 224,75764725588314
88 249 215,37873618349607
88 250 222,03603311174518
88 252 197,2308292331602
88 253 189,2828571212935
88 254 190,3785702225962
88 255 198,2826265712657
88 257 191,80198122021577
88 267 145,06550244630873
88 268 147,36349615830918
88 269 150,05332385522155
88 270 153,11433636338563
88 276 212,46176126540982
88 278 220,8800579500105
88 279 229,6867431960321
88 280 250
89 93 27,202941017470888
89 94 30,528675044947494
89 96 41,617304093369626
89 97 37,57658845611187
89 98 34,92849839314596
89 99 40,19950248448356
89 101 37,57658845611187
89 104 18,867962264113206
89 106 33,52610922848042
89 107 32,0624390837628
89 108 16,1245154965971
89 109 8
89 111 21,2602916254693
89 114 27,202941017470888
89 115 34
89 118 48,703182647543684
89 125 113,718951806636
89 128 131,52946437965906
89 130 131,89389675038038
89 131 138,05795884337854
89 132 144,40221604947757
89 134 151,32745950421557
89 135 147,58048651498612
89 136 144,18044250174847
89 137 141,1523999087511
89 138 138,52075656738234
89 149 127,57742747053649
89 150 113,22543883774529
89 151 90,62008607367353
89 169 38,41874542459709
89 172 47,70744176750625
89 174 48,041648597857254
89 179 100,9752444909147
89 181 84,5931439302264
89 186 96,76776322722355
89 187 89,19641248391103
89 192 129,0271289303145
89 193 118,87808881370864
89 194 135,36617007214173
89 195 143,17821063276352
89 197 133,82077566656082
89 200 140,12851244482687
89 205 172,5688268488837
89 206 181,3394606807906
89 207 188,85973631242842
89 209 197,71696942852427
89 221 190,3785702225962
89 222 198,2826265712657
89 223 214,11212016137713
89 234 236,00847442411893
89 235 244,00819658363937
89 242 254,691970819655
89 248 227,51703232945002
89 249 217,81643647805828
89 250 223,9732126840172
89 252 198,92712233378333
89 253 191,049731745428
89 254 192,634368688456
89 255 200,44949488586894
89 257 194,53534383242547
89 267 148,66068747318505
89 268 151,53877391611692
89 269 154,77725931156684
89 270 158,35403373454054
89 276 217,375251581223
89 278 224,54398232862977
89 279 233,4180798481557
89 280 253,62176562747922
93 94 8
93 96 17,88854381999832
93 97 11,313708498984761
93 98 8
93 99 18,439088914585774
93 101 25,298221281347036
93 104 28,844410203711913
93 106 43,08131845707603
93 107 46,647615158762406
93 108 33,94112549695428
93 109 30,528675044947494
93 111 46,647615158762406
93 114 53,665631459994955
93 115 60,92618484691127
93 118 75,8946638440411
93 125 139,9428454762872
93 128 156,20499351813308
93 130 155,58920271021378
93 131 161,24515496597098
93 132 167,09278859364338
93 134 172,04650534085255
93 135 167,5231327309754
93 136 163,2666530556684
93 137 159,29846201391902
93 138 155,64061166674975
93 149 143,38758663147937
93 150 130,59862173851607
93 151 109,83624174196785
93 169 32,2490309931942
93 172 48
93 174 60,92618484691127
93 179 115,16944039110375
93 181 98,79271228182775
93 186 100,07996802557443
93 187 92,0869154657707
93 192 130,98091464026353
93 193 124
93 194 140,05713120009278
93 195 148,05404418657398
93 197 140,05713120009278
93 200 149,34523762075577
93 205 184,39088914585776
93 206 194,03092537015846
93 207 200,8780724718355
93 209 210,52315787105226
93 221 196,04081207748553
93 222 204,0392119177096
93 223 220,03636063160107
93 234 245,60130292814003
93 235 253,55078386784766
93 242 269,4290259047826
93 248 242,98148077579904
93 249 232,75738441561847
93 250 237,92435772740882
93 252 212,6405417600322
93 253 204,9780476051033
93 254 207,46083967823904
93 255 215,0348808914498
93 257 210,2189334955346
93 267 166,37307474468338
93 268 170,1763790894612
93 269 174,26416728633572
93 270 178,61690849412886
93 276 236,67699507979225
93 278 241,66091947189145
93 279 250,59928172283335
93 280 270,4958410031474
94 96 11,313708498984761
94 97 8
94 98 11,313708498984761
94 99 24,413111231467404
94 101 32,984845004941285
94 104 35,77708763999664
94 106 50,59644256269407
94 107 53,665631459994955
94 108 40
94 109 35,38361202590826
94 111 51,22499389946279
94 114 57,688820407423826
94 115 64,4980619863884
94 118 78,79086241436883
94 125 144,22205101855957
94 128 161,44348856488452
94 130 161,24515496597098
94 131 167,09278859364338
94 132 173,11268006705922
94 134 178,61690849412886
94 135 174,26416728633572
94 136 170,1763790894612
94 137 166,37307474468338
94 138 162,87418457201866
94 149 150,78461459976612
94 150 137,7534028617805
94 151 116,61903789690601
94 169 40,19950248448356
94 172 56
94 174 68,35202996254024
94 179 122,70289320142373
94 181 106,28264204469139
94 186 108,07404868885037
94 187 100,07996802557443
94 192 138,92443989449805
94 193 132
94 194 148,05404418657398
94 195 156,05127362504928
94 197 148,05404418657398
94 200 157,2768260107
94 205 192,2082204277434
94 206 201,79197209007103
94 207 208,6911593719293
94 209 218,28421839427605
94 221 204,0392119177096
94 222 212,03773249117714
94 223 228,0350850198276
94 234 253,55078386784766
94 235 261,50334605889844
94 242 277,04151313476467
94 248 250,50349298961882
94 249 240,33310217279683
94 250 245,60130292814003
94 252 220,32702966272657
94 253 212,6405417600322
94 254 215,0348808914498
94 255 222,63872080121195
94 257 217,69703718700444
94 267 173,5280957078709
94 268 177,17787672280082
94 269 181,10770276274835
94 270 185,29975715040752
94 276 243,6062396573618
94 278 248,96586111352696
94 279 257,8992051170379
94 280 277,8488797889961
96 97 8
96 98 16
96 99 28,635642126552707
96 101 40
96 104 46,647615158762406
96 106 60,92618484691127
96 107 64,4980619863884
96 108 51,22499389946279
96 109 46,69047011971501
96 111 62,48199740725323
96 114 68,81860213634101
96 115 75,47184905645283
96 118 89,44271909999159
96 125 155,3319027115808
96 128 172,74258305351347
96 130 172,55723688098394
96 131 178,39282496782207
96 132 184,39088914585776
96 134 189,73665961010275
96 135 185,29975715040752
96 136 181,10770276274835
96 137 177,17787672280082
96 138 173,5280957078709
96 149 161,24515496597098
96 150 148,48568954616468
96 151 127,62444906835053
96 169 48,16637831516918
96 172 64,4980619863884
96 174 78,79086241436883
96 179 132,9661611087573
96 181 116,61903789690601
96 186 116,06894502837527
96 187 108,07404868885037
96 192 146,21901381147393
96 193 140,22838514366484
96 194 156,05127362504928
96 195 164,04877323527901
96 197 156,46085772486356
96 200 166,37307474468338
96 205 201,79197209007103
96 206 211,54668515483763
96 207 218,28421839427605
96 209 228,0350850198276
96 221 212,03773249117714
96 222 220,03636063160107
96 223 236,03389587091087
96 234 262,4804754643667
96 235 270,4071004984891
96 242 287,1375976774898
96 248 260,76809620810593
96 249 250,50349298961882
96 250 255,5621255194126
96 252 230,26940743398808
96 253 222,63872080121195
96 254 225,21101216414795
96 255 232,75738441561847
96 257 228,0350850198276
96 267 184,26068490049633
96 268 188,04254837669055
96 269 192,0833152566875
96 270 196,36700333813724
96 276 254,52701231892854
96 278 259,53805116013336
96 279 268,47718711279737
96 280 288,36088500349695
97 98 8
97 99 20,8806130178211
97 101 32
97 104 40
97 106 53,665631459994955
97 107 57,688820407423826
97 108 45,254833995939045
97 109 41,617304093369626
97 111 57,688820407423826
97 114 64,4980619863884
97 115 71,55417527999327
97 118 86,16263691415206
97 125 150,94369811290565
97 128 167,47537132366656
97 130 166,90116836020053
97 131 172,55723688098394
97 132 178,39282496782207
97 134 183,21571984958058
97 135 178,61690849412886
97 136 174,26416728633572
97 137 170,1763790894612
97 138 166,37307474468338
97 149 153,93505123915085
97 150 141,4213562373095
97 151 120,9297316626478
97 169 40,19950248448356
97 172 56,568542494923804
97 174 71,55417527999327
97 179 125,53883861180172
97 181 109,2520022699813
97 186 108,07404868885037
97 187 100,07996802557443
97 192 138,2316895650198
97 193 132,24220203853233
97 194 148,05404418657398
97 195 156,05127362504928
97 197 148,48568954616468
97 200 158,4929020492716
97 205 194,03092537015846
97 206 203,8430768998545
97 207 210,52315787105226
97 209 220,32702966272657
97 221 204,0392119177096
97 222 212,03773249117714
97 223 228,0350850198276
97 234 254,55844122715712
97 235 262,4804754643667
97 242 279,5711000801048
97 248 253,29824318380102
97 249 242,98148077579904
97 250 247,93547547698776
97 252 222,63872080121195
97 253 215,0348808914498
97 254 217,69703718700444
97 255 225,21101216414795
97 257 220,61731573020282
97 267 177,17787672280082
97 268 181,10770276274835
97 269 185,29975715040752
97 270 189,73665961010275
97 276 247,6449070746257
97 278 252,28555249954366
97 279 261,2278698760911
97 280 281,05515472945876
98 99 13,416407864998739
98 101 24
98 104 33,94112549695428
98 106 46,647615158762406
98 107 51,22499389946279
98 108 40
98 109 37,57658845611187
98 111 53,665631459994955
98 114 60,92618484691127
98 115 68,35202996254024
98 118 83,5224520712844
98 125 146,86047800548656
98 128 162,43152403397562
98 130 161,44348856488452
98 131 166,90116836020053
98 132 172,55723688098394
98 134 176,81628884240274
98 135 172,04650534085255
98 136 167,5231327309754
98 137 163,2666530556684
98 138 159,29846201391902
98 149 146,696966567138
98 150 134,46189051177288
98 151 114,40279716860073
98 169 32,2490309931942
98 172 48,662100242385755
98 174 64,4980619863884
98 179 118,18629362155326
98 181 101,9803902718557
98 186 100,07996802557443
98 187 92,0869154657707
98 192 130,24592124131948
98 193 124,25779653607253
98 194 140,05713120009278
98 195 148,05404418657398
98 197 140,51334456200237
98 200 150,62536307010186
98 205 186,29009635512028
98 206 196,16319736382766
98 207 202,78066969018522
98 209 212,6405417600322
98 221 196,04081207748553
98 222 204,0392119177096
98 223 220,03636063160107
98 234 246,64144015148793
98 235 254,55844122715712
98 242 272,02941017470886
98 248 245,86174977006894
98 249 235,49097647256042
98 250 240,33310217279683
98 252 215,0348808914498
98 253 207,46083967823904
98 254 210,2189334955346
98 255 217,69703718700444
98 257 213,24164696418944
98 267 170,1763790894612
98 268 174,26416728633572
98 269 178,61690849412886
98 270 183,21571984958058
98 276 240,8318915758459
98 278 245,07957891264624
98 279 254,02362094891885
98 280 273,7882393383616
99 101 13,416407864998739
99 104 32,31098884280702
99 106 41,036569057366385
99 107 47,20169488482379
99 108 39,84971769034255
99 109 40,19950248448356
99 111 55,31726674375732
99 114 63,150613615387776
99 115 71,02112361825881
99 118 86,83317338436964
99 125 146,81961721786362
99 128 160,31219541881399
99 130 158,40454538932903
99 131 163,37686494727458
99 132 168,58232410309213
99 134 171,40595088852663
99 135 166,19265928433782
99 136 161,20794025109308
99 137 156,4736399525492
99 138 152,0131573252789
99 149 138,92443989449805
99 150 127,6401190848708
99 151 108,97706180660222
99 169 22,360679774997898
99 172 38,62641583165593
99 174 58,137767414994535
99 179 110,14535850411491
99 181 94,33981132056604
99 186 88,56635930193812
99 187 80,62257748298549
99 192 118,01694793545543
99 193 112,8716084761797
99 194 128,39003076563228
99 195 136,36715146984628
99 197 129,2594290564522
99 200 140,18559127100045
99 205 176,4652940382329
99 206 186,60117898877274
99 207 192,92485583770693
99 209 203,02709178826356
99 221 184,27153876819935
99 222 192,26024029944412
99 223 208,24024587000469
99 234 235,77107541002565
99 235 243,64728605096343
99 242 262,94486114012574
99 248 237,19190542680835
99 249 226,6362724719942
99 250 231,0411218809327
99 252 205,7668583615933
99 253 198,3229689168655
99 254 201,44478151592807
99 255 208,7773934122179
99 257 204,83163818121457
99 267 163,0828010551695
99 268 167,6305461424021
99 269 172,42969581832475
99 270 177,45985461506498
99 276 234,13671220037236
99 278 237,19190542680835
99 279 246,13004692641653
99 280 265,6689669494727
101 104 24
101 106 28,844410203711913
101 107 35,77708763999664
101 108 32
101 109 34,92849839314596
101 111 48
101 114 56
101 115 64
101 118 80
101 125 136,7040599250805
101 128 148,86235252742716
101 130 146,47866738880444
101 131 151,2084653714864
101 132 156,20499351813308
101 134 158,4929020492716
101 135 153,15351775261317
101 136 148,05404418657398
101 137 143,22011031974526
101 138 138,67948658687772
101 149 125,53883861180172
101 150 114,40279716860073
101 151 96,16652224137046
101 169 8,94427190999916
101 172 25,298221281347036
101 174 45,254833995939045
101 179 96,74709297958259
101 181 80,99382692526635
101 186 76,10519036176179
101 187 68,11754546370561
101 192 106,30145812734649
101 193 100,31948963187563
101 194 116,06894502837527
101 195 124,06449935416659
101 197 116,61903789690601
101 200 127,12198865656563
101 205 163,21764610482532
101 206 173,29743217947575
101 207 179,6886195617296
101 209 189,73665961010275
101 221 172,04650534085255
101 222 180,0444389588304
101 223 196,04081207748553
101 234 222,92599668948438
101 235 230,82460874005614
101 242 249,57563983690395
101 248 223,78561169118984
101 249 213,24164696418944
101 250 217,69703718700444
101 252 192,4162155328911
101 253 184,95404834715026
101 254 188,04254837669055
101 255 195,386795869117
101 257 191,41577782408638
101 267 149,77316181479245
101 268 154,40207252495026
101 269 159,29846201391902
101 270 164,43843832875572
101 276 220,87100307645636
101 278 223,78561169118984
101 279 232,7230113246217
101 280 252,253840406841
104 106 16
104 107 17,88854381999832
104 108 8
104 109 12,806248474865697
104 111 24
104 114 32
104 115 40
104 118 56
104 125 114,54256850621083
104 128 128,80993750483694
104 130 127,5617497528158
104 131 132,9661611087573
104 132 138,62178760930766
104 134 143,22011031974526
104 135 138,67948658687772
104 136 134,46189051177288
104 137 130,59862173851607
104 138 127,12198865656563
104 149 115,16944039110375
104 150 101,9803902718557
104 151 80,99382692526635
104 169 21,540659228538015
104 172 28,844410203711913
104 174 32,984845004941285
104 179 87,36131867136622
104 181 70,8801805866774
104 186 78,587530817554
104 187 70,8801805866774
104 192 110,72488428533127
104 193 101,27191120937731
